BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
2.117,1230.231,24.121,20.197,20.197,15.651,11.373,11.373,9.14,9.14,5.706,5.706,3.869,3.869,0,15.32,0,17.249,35.312,29.364,17.213,18.199,25.99,32.923,4.417,446.246,0.31,-3.4,33,412.315,17389458.38,24.247,10.477,6.099,195.753,10.82,0.508,10.82,0.138,0.038,0.138,0.038,-0.508,7.961,135.905,446.587,3,4,0,0,0,2,1,3,4,3,4,0,8,0,0,0,174,19.737,28.592,0,0,0,0,0,0,0,0,34.947,78.501,34.209,0,3,19.737,10.969,0,0,0,60.302,0,76.406,0,28.572,0,0,17.249,0,15.32,12.842,0,58.587,69.696,0,22.293,0,73.83,0,0,0,0,0,0,0,0,6.1,67.4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.071,748.955,15.69,12.29,12.29,10.635,6.744,6.744,4.878,4.878,3.575,3.575,2.477,2.477,0,10.213,0,17.249,23.669,11.137,14.22,30.332,6.076,0,14.211,300.1,0.176,-2.82,22,284.182,121717.093,14.131,5.519,2.304,127.547,10.404,0.508,10.404,0.203,0.013,0.203,0.013,-0.508,3.048,82.684,300.31,2,5,0,1,1,2,0,2,5,2,5,0,3,0,0,0,114,24.424,18.106,11.499,5.75,0,0,0,0,0,0,0,30.341,22.766,14.22,3,24.424,11.649,0,0,0,0,20.826,41.459,0,28.748,14.211,0,28.748,0,31.04,0,0,11.127,30.332,0,11.649,0,68.15,0,0,0,0,0,0,0,0,0,53.333,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.633,843.411,26.027,23.837,23.837,16.122,14.247,14.247,14.348,14.348,12.24,12.24,10.105,10.105,5.601,9.901,0,33.919,30.092,19.262,51.208,0,13.847,41.198,9.474,488.387,0.903,-0.87,35,436.337,36833018.79,27.172,8.86,4.134,214.157,12.205,0.469,12.205,0.305,0.068,0.305,-0.786,-0.469,7.089,140.857,488.753,1,4,3,1,4,0,0,0,4,1,4,0,7,3,1,4,200,14.58,0,0,0,0,5.969,4.795,0,0,0,32.923,125.399,6.421,24.416,4,19.375,5.969,0,0,39.917,129.98,7.11,12.152,0,0,0,0,0,0,35.492,14.268,39.917,112.674,12.152,0,0,0,55.76,0,0,0,0,0,0,0,0,0,70.25,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.984,880.682,20.422,16.412,16.412,13.497,8.576,8.576,6.205,6.205,4.79,4.79,3.499,3.499,5.783,9.589,0,29.826,34.992,5.563,41.625,6.066,0,0,28.421,390.131,0.4,-3.16,28,368.212,1957385.436,19.597,7.835,3.042,162.154,12.821,0.493,12.821,0.228,0.096,0.228,-0.412,-0.493,1.846,97.928,390.388,0,8,1,1,2,1,0,1,8,0,8,0,6,0,0,0,150,28.421,0,11.499,34.584,0,0,9.589,0,0,0,0,18.563,17.054,42.156,3,38.01,11.566,0,0,5.918,6.421,42.156,34.797,0,22.998,18.947,0,22.998,0,53.722,25.484,5.918,5.563,29.234,0,0,0,89.52,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.116,304.642,9.138,6.996,6.996,5.647,3.528,3.528,2.439,2.439,1.584,1.584,0.936,0.936,0,9.901,0,11.533,11.313,0,26.166,6.066,0,0,4.737,166.063,0.222,-1.51,12,156.096,473.269,8.585,3.258,1.557,70.596,10.865,0.507,10.865,0.163,0.04,0.163,-0.157,-0.507,1.603,44.663,166.176,1,3,0,0,0,1,0,1,3,1,3,0,2,0,0,0,64,9.843,11.499,5.783,0,0,0,4.795,0,0,0,0,19.056,6.066,12.673,1,14.638,5.783,0,0,0,6.924,7.11,23.763,0,11.499,4.737,0,11.499,0,18,0,0,17.282,18.199,0,0,0,46.53,0,0,0,0,0,0,0,0,0,33.167,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8,848.893,23.742,21.995,21.995,14.686,13.288,13.288,14.037,14.037,11.674,11.674,9.409,9.409,5.969,9.901,0,22.666,22.666,6.421,63.36,0,11.146,55.045,0,440.365,0.833,-1.05,32,392.328,6716814.736,24.087,7.475,3.368,196.876,11.616,0.481,11.616,0.303,0.031,0.303,-0.651,-0.481,8.573,133.452,440.712,1,2,4,0,4,0,0,0,1,1,2,0,4,3,0,3,180,5.107,0,0,0,0,5.969,4.795,0,0,0,64.841,110.043,6.421,0,4,9.901,5.969,0,0,38.911,119.095,0,23.298,0,0,0,0,0,0,11.076,4.795,38.911,119.095,23.298,0,0,0,37.3,0,0,0,0,0,0,0,0,0,62.083,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71,993.657,27.604,24.096,24.096,17.087,14.089,14.089,14.199,14.199,11.721,11.721,9.403,9.403,17.623,14.696,0,33.547,36.882,25.683,12.683,19.923,6.076,45.582,9.994,516.345,0.806,-1.5,37,468.335,79500891.05,28.507,9.307,4.168,222.353,13.12,0.469,13.12,0.309,0.065,0.309,-0.862,-0.469,6.135,142.427,516.719,2,6,4,0,4,0,0,0,6,2,6,0,7,3,0,3,208,9.843,11.384,0,0,0,5.969,14.846,4.888,0,0,58.42,80.453,17.754,19.132,4,29.577,11.753,0,0,45.332,105.117,7.11,23.801,0,0,0,0,0,0,40.931,19.214,45.332,93.412,23.801,0,0,0,93.06,0,0,0,0,0,0,0,0,0,83.417,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.971,708.756,15.535,12.367,12.367,10.507,7.257,7.257,6.166,6.166,4.718,4.718,3.692,3.692,29.193,9.589,0,5.783,17.734,0,7.11,12.133,31.209,0,14.211,300.1,0.412,-1.98,22,284.182,148902.936,13.667,4.273,1.551,127.402,12.778,0.468,12.778,0.317,0.245,0.317,-1.09,-0.468,1.816,76.029,300.31,0,5,1,2,3,1,0,1,5,0,5,0,2,0,1,1,114,14.211,11.519,5.783,5.787,0,5.969,9.589,0,0,0,36.418,6.924,11.127,19.635,4,23.8,11.753,0,0,11.836,18.312,13.717,47.544,0,0,0,0,0,0,31.07,24.792,11.836,22.845,36.418,0,0,0,61.83,0,0,0,0,0,0,0,0,0,53.833,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.098,909.003,19.008,14.484,14.484,12.274,8.205,8.205,6.56,6.56,4.325,4.325,3.007,3.007,6.104,25.221,0,46.515,17.548,11.639,18.199,0,19.923,0,4.737,356.126,0.25,-3.15,26,336.214,526974.427,17.666,6.63,3.177,150.165,12.602,0.508,12.602,0.174,0.037,0.174,-0.79,-0.508,3.724,94.995,356.374,4,6,0,1,1,2,0,2,6,4,6,0,3,0,0,0,136,25.163,40.415,5.783,0,0,0,4.795,0,0,0,11.649,32.401,23.26,6.421,3,29.958,5.783,0,0,0,32.793,0,52.605,0,28.748,4.737,0,28.748,0,26.209,6.421,0,47.857,35.915,0,0,0,107.22,0,0,0,0,0,0,0,0,0,69.5,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.165,565.216,13.665,10.53,10.53,9.186,6.076,6.076,4.304,4.304,2.921,2.921,1.823,1.823,0,10.213,0,17.417,0,11.127,0,24.265,42.494,6.579,0,252.115,0.059,-2.48,19,236.185,23302.182,12.964,5.915,3.488,112.522,9.278,0.508,9.278,0.115,0.092,0.115,0.092,-0.508,4.081,78.186,252.313,2,2,0,0,0,2,0,2,2,2,2,0,4,0,0,0,96,10.213,11.499,0,0,0,0,0,0,0,6.579,42.494,35.392,5.918,0,2,10.213,6.076,0,0,0,5.918,0,78.389,0,11.499,0,0,11.499,0,10.213,0,0,17.045,67.262,0,6.076,0,40.46,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.812,1239.715,28.706,22.711,22.711,18.124,13.208,13.208,12.213,12.213,9.998,9.998,7.657,7.657,82.612,34.81,0,29.737,0,0,32.904,32.047,0,0,14.211,544.231,0.621,-2.63,39,508.309,215518052.2,27.919,8.938,3.616,226.114,13.567,0.455,13.567,0.338,0.039,0.338,-2.124,-0.455,1.082,135.172,544.597,4,10,3,1,4,1,0,1,10,4,10,0,5,2,1,3,212,34.637,23.913,11.384,0,0,11.939,9.589,4.795,0,0,38.97,30.203,30.595,30.296,5,49.02,17.722,0,0,16.748,89.182,6.607,47.041,0,0,0,0,0,0,86.477,23.8,16.748,57.818,41.478,0,0,0,159.82,0,0,0,0,0,0,0,0,0,103,0,4,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.198,1022.621,18.137,13.907,13.907,11.863,7.81,7.81,6.103,6.103,3.941,3.941,2.606,2.606,5.429,20.114,0,33.978,17.548,5.573,24.265,12.133,19.923,0,4.417,338.115,0.15,-3.21,25,320.215,373426.901,16.641,6.357,3.214,143.654,12.496,0.508,12.496,0.197,0.039,0.197,-0.403,-0.508,4.086,96.049,338.359,3,5,0,0,0,2,1,3,5,3,5,0,3,0,0,0,128,19.737,33.978,5.429,0,0,0,4.795,0,0,0,11.649,44.534,23.26,0,3,19.737,10.969,0,0,0,20.268,0,63.834,0,28.572,5.429,0,17.249,0,15.32,6.421,0,19.411,57.259,0,22.293,0,90.9,0,0,0,0,0,0,0,0,5.694,58.973,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.677,1420.629,24.69,18.329,18.329,16.779,10.838,10.838,8.419,8.419,5.987,5.987,4.446,4.446,12.022,30.639,0,34.497,28.003,5.563,36.398,42.474,6.076,0,4.737,470.137,0.071,-4.78,35,448.301,90853193.43,22.034,8.533,4.268,200.246,10.393,0.508,10.393,0.157,0.013,0.157,-0.694,-0.508,5.356,129.897,470.477,6,7,0,1,1,4,0,4,7,6,7,0,4,0,0,0,176,35.376,34.852,11.499,0,0,0,0,0,0,0,30.351,64.718,17.696,5.918,5,35.376,12.152,0,0,0,12.022,0,100.614,0,40.247,4.737,0,40.247,0,30.639,0,0,39.839,72.796,0,12.152,0,130.61,0,0,0,0,0,0,0,0,0,90.167,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.362,432.287,11.544,10.469,10.469,7.665,6.037,6.037,4.841,4.841,3.316,3.316,2.195,2.195,0,0,0,0,0,25.023,28.694,0,6.263,32.923,4.417,216.151,0.467,-1.24,16,196.164,5313.797,11.252,4.732,2.464,97.855,5.654,0.468,5.654,0.111,0.968,0.111,0.968,-0.468,4.359,67.601,216.324,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,86,4.417,5.76,0,0,0,0,0,0,0,0,23.298,45.597,11.984,6.263,2,4.417,0,0,0,0,46.454,0,46.449,0,0,0,0,0,0,0,12.842,6.924,43.576,33.979,0,0,0,13.14,0,0,0,0,0,0,0,0,5.654,24.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.483,667.213,13.895,11.034,11.034,8.93,6.226,6.226,5.201,5.201,3.855,3.855,2.889,2.889,11.566,14.696,0,11.667,40.193,0,0,19.914,6.924,0,4.737,258.089,0.333,-2.1,19,244.161,20545.588,11.961,3.697,1.397,110.245,12.183,0.508,12.183,0.234,0.007,0.234,-0.517,-0.508,2.331,69.142,258.273,1,4,1,1,2,1,0,1,4,1,4,0,0,0,0,0,98,9.843,11.509,0,11.566,0,0,9.589,0,0,0,6.924,25.477,28.181,6.607,3,19.432,17.326,0,0,0,26.689,6.607,33.893,0,5.75,0,0,5.75,0,23.28,9.531,6.924,46.814,11.639,0,5.759,0,63.6,0,0,0,0,0,0,0,0,0,49.333,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.807,761.658,21.949,19.209,19.209,13.98,11.387,11.387,10.795,10.795,8.737,8.737,6.984,6.984,11.202,9.589,0,40.708,6.607,44.098,13.847,0,0,33.771,19.249,420.251,0.833,-1.4,30,384.258,3752645.461,21.818,7.058,2.971,179.127,12.029,0.465,12.029,0.303,0.174,0.303,-0.607,-0.465,4.513,110.146,420.546,0,6,3,2,5,0,0,0,6,0,6,0,6,2,1,3,168,9.474,17.306,0,0,0,11.939,9.589,9.775,0,0,34.116,50.016,30.251,6.607,5,28.838,11.939,0,0,22.666,97.373,6.607,11.649,0,0,0,0,0,0,35.852,28.838,22.666,80.067,11.649,0,0,0,71.06,0,0,0,0,0,0,0,0,0,66.5,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.361,716.081,13.569,10.136,10.136,9.147,5.732,5.732,4.244,4.244,3.229,3.229,2.352,2.352,0,14.696,0,34.192,11.127,0,19.243,24.265,0,0,4.737,254.058,0.067,-2.62,19,244.161,28164.629,11.469,3.949,1.463,108.808,12.442,0.504,12.442,0.198,0.047,0.198,-0.307,-0.504,2.176,67.966,254.241,1,4,1,0,1,2,0,2,4,1,4,0,1,0,0,0,94,9.843,0,23.066,0,0,0,9.589,0,0,0,24.265,12.133,16.69,12.673,3,19.432,11.566,0,0,0,0,7.11,58.652,0,11.499,4.737,0,11.499,0,23.783,0,0,31.843,36.398,0,0,0,63.6,0,0,0,0,0,0,0,0,0,50.833,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.728,2333.384,63.213,49.906,49.906,41.815,31.494,31.494,27.517,27.517,22.733,22.733,17.975,17.975,204.362,86.499,0,47.212,43.561,38.525,6.924,0,0,26.088,56.842,1269.599,0.983,-1.65,88,1174.616,1.75E+22,67.759,26.864,12.069,508.258,12.746,0.458,12.746,0.303,0.05,0.303,-2.031,-0.458,-6.359,289.284,1270.376,17,30,4,7,11,0,0,0,30,17,30,0,17,4,7,11,506,138.547,122.079,37.175,0,0,5.969,10.111,0,0,0,20.771,104.125,19.386,51.849,11,143.341,5.969,0,5.317,52.255,256.945,46.186,0,0,0,5.317,0,0,0,305.322,61.637,52.255,85.482,0,0,0,0,463.54,0,0,0,0,0,0,0,0,0,230.25,0,16,16,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41,415.852,14.251,11.979,11.979,9.041,6.592,6.592,4.924,4.924,3.011,3.011,1.886,1.886,0,9.901,0,11.533,17.734,25.807,13.176,12.133,14.095,4.9,4.737,265.168,0.533,-1.55,19,242.169,14474.878,15.507,7.791,5.303,114.545,11.974,0.504,11.974,0.163,0.06,0.163,0.06,-0.504,2.706,76.011,265.353,1,4,0,0,0,1,0,1,4,1,4,0,8,0,0,0,106,14.743,0,17.282,0,0,0,4.795,0,0,0,6.421,51.681,11.984,7.11,1,14.638,5.783,0,4.9,0,25.683,27.75,23.763,0,11.499,4.737,0,11.499,0,43.54,0,0,36.041,18.199,0,0,0,49.77,0,0,0,0,0,0,0,0,0,44.667,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1.555,873.767,24.027,21.713,21.713,15.41,13.694,13.694,14.198,14.198,13.296,13.296,11.309,11.309,0,14.696,0,39.6,29.455,50.384,25.683,0,0,41.198,0,454.345,0.867,-0.96,33,408.327,22842824.86,23.767,7.277,2.78,200.721,12.905,0.396,12.905,0.145,0.023,0.145,-0.205,-0.396,6.384,131.452,454.695,1,3,5,0,5,0,0,0,3,1,3,0,3,5,0,5,184,5.107,12.069,0,0,0,0,9.589,0,0,0,41.198,114.61,18.443,0,5,14.696,12.069,0,0,56.664,98.827,6.607,12.152,0,0,0,0,0,0,23.783,9.589,56.664,98.827,12.152,0,0,0,54.37,0,0,0,0,0,0,0,0,0,67.75,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.758,749.418,17.527,13.144,13.144,11.452,7.666,7.666,5.553,5.553,3.643,3.643,2.265,2.265,0,25.221,0,28.781,25.683,11.127,30.341,18.209,0,0,0,328.131,0.211,-2.95,24,308.204,207276.793,17.405,8.058,5.052,139.692,11.807,0.504,11.807,0.157,0.017,0.157,-0.187,-0.504,3.2,90.332,328.364,4,5,0,0,0,2,0,2,5,4,5,0,7,0,0,0,126,20.426,0,28.781,0,0,0,4.795,0,0,0,18.209,60.731,6.421,0,2,25.221,5.783,0,0,0,25.683,0,59.677,0,22.998,0,0,22.998,0,26.209,17.636,0,23.969,48.55,0,0,0,97.99,0,0,0,0,0,0,0,0,0,64.667,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.627,2175.585,31.12,24.089,24.089,21.252,13.318,13.318,9.79,9.79,7.312,7.312,5.166,5.166,10.858,19.802,0,50.708,39.502,0,51.661,49.574,0,0,27.782,594.153,0.118,-5.9,44,568.364,8180774119,28.23,11.066,4.717,249.401,13.387,0.507,13.387,0.197,0.016,0.197,-0.47,-0.507,6.346,164.372,594.572,2,10,0,0,0,4,2,6,10,2,10,0,7,0,0,0,222,37.995,62.373,16.441,0,0,0,9.589,0,0,0,0,42.465,47.022,34.003,6,37.995,21.938,0,0,0,0,28.439,93.243,0,68.271,29.805,0,34.497,0,38.652,0,0,0,91.22,0,55.713,0,137.8,0,0,0,0,0,0,0,0,12.379,96.621,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.853,830.502,15.552,12.81,12.81,11.258,7.85,7.85,6.2,6.2,5.021,5.021,4.036,4.036,0,5.107,0,18.584,5.75,47.576,11.127,7.11,12.133,11.383,14.211,311.116,0.333,-2.4,23,294.201,454420.092,13.077,4.551,1.709,133.345,10.134,0.504,10.134,0.231,0.176,0.231,0.176,-0.504,2.539,84.37,311.337,2,5,1,2,3,2,0,2,5,2,5,0,1,0,0,0,118,24.634,0,22.998,6.793,0,0,0,0,0,0,0,59.839,11.605,7.11,5,19.317,0,0,5.317,0,18.883,20.447,34.889,0,34.125,19.527,0,22.998,0,25.554,12.842,0,22.732,18.199,0,11.127,0,59.95,0,0,0,0,0,0,0,0,0,49.333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
